25,1540.6392571180377
25.915823210942452,1540.6392576513326
26.865195708032942,1540.639258759428
27.849346499870066,1540.6392599538735
28.869549617236462,1540.6392612416032
29.92712576239326,1540.6392626300913
31.023444018793,1540.6392641274117
32.159923623424376,1540.639265742254
33.33803580408312,1540.639267483932
34.559305683947514,1540.639269362418
35.82531425592409,1540.639271388309
37.1377004293194,1540.6392735727331
38.498163151487326,1540.639275927283
39.908463607198584,1540.6392784638292
41.370427498579566,1540.6392811941494
42.88594740857201,1540.6392841294369
44.45698525097311,1540.639287279565
46.08557481022781,1540.6392906519588
47.77382437426107,1540.6392942498503
49.52391946375853,1540.6392980698295
51.33812566142872,1540.6393020982468
53.21879154490939,1540.6393063059832
55.168351727114825,1540.6393106409132
57.18933000795998,1540.6393150170354
59.28434264154148,1540.63931929894
61.45610172300504,1540.639323279502
63.707418699483775,1540.639326648005
66.04120800965244,1540.6393289446291
68.46049085660917,1540.6393294955608
70.96839911896902,1540.6393273205658
73.5681794052322,1540.6393210014412
76.26319725667581,1540.6393084950867
79.05694150420966,1540.6392868680307
81.95302878483666,1540.6392519197868
84.95520822356418,1540.6391976490881
88.06736628682775,1540.6391154981388
91.29353181370965,1540.6389932838256
94.63788123146598,1540.6388136877958
98.10474396211364,1540.6385521258885
101.69860802707645,1540.6381737458705
105.42412585714584,1540.6376292024697
109.28612031527753,1540.636848720496
113.28959094002074,1540.6357337662146
117.43972041766261,1540.6341453834116
121.74188129146611,1540.6318878896443
126.20164291668712,1540.6286861343453
130.82477867037403,1540.6241538477107
135.61727342528354,1540.6177496993837
140.5853312975877,1540.6087164600694
145.7353836784023,1540.5959970198512
151.07409755953367,1540.578118840967
156.6083841642219,1540.5530355597868
162.34540789405335,1540.517910724799
168.2925956036251,1540.4688238633112
174.45764621496716,1540.4003729974158
180.84854068416928,1540.305140182194
187.47355233311458,1540.1729774827465
194.3412575596946,1539.9900600529477
201.46054694037116,1539.7376409144708
208.8406367394573,1539.3904294222912
216.49108084001713,1538.9145037696012
224.4217831118294,1538.264659920323
232.64301023242564,1537.3810994216906
241.16540497780073,1536.185373254698
250.00000000000097,1534.5755376290026
259.1582321094255,1532.4205528484267
268.6519570803304,1529.5540829711153
278.4934649987017,1525.7680472519796
288.6954961723657,1520.8065452332526
299.2712576239337,1514.3611239900533
310.23444018793117,1506.0687510279022
321.599236234245,1495.514230988184
333.38035804083245,1482.239035218151
345.5930568394764,1465.7584217223632
358.25314255924224,1445.5881033520136
371.3770042931954,1421.2804132737388
384.9816315148747,1392.4679167097966
399.08463607198735,1358.9100059293069
413.7042749857972,1320.5358065311725
428.8594740857217,1277.475562560282
444.56985250973275,1230.073327226815
460.8557481022798,1178.8765487153146
477.7382437426124,1124.602505528498
495.23919463758705,1068.0862832418334
513.381256614289,1010.2186034916313
532.1879154490957,951.883220016794
551.6835172711502,893.9025502578503
571.8933000796018,836.99735647017
592.8434264154168,781.7627514600055
614.5610172300525,728.6596569884742
637.0741869948399,678.0187445720163
660.4120800965266,630.0529886581528
684.604908566094,584.8750382105329
709.6839911896925,542.516282991882
735.6817940523244,502.94539018764175
762.6319725667606,466.08495705739347
790.5694150420993,431.8256296482788
819.5302878483693,400.03753547704076
849.5520822356447,370.5791862441117
880.6736628682804,343.3041669518051
912.9353181370996,318.0659861743427
946.378812314663,294.7214580045497
981.0474396211398,273.1329486247896
1016.986080270768,253.16976904999152
1054.2412585714621,234.7089421576734
1092.8612031527794,217.63552295246382
1132.8959094002116,201.8426088617585
1174.3972041766303,187.23114237576212
1217.4188129146655,173.7095810656118
1262.0164291668757,161.19348897664463
1308.247786703745,149.60508749832746
1356.1727342528402,138.87279200578436
1405.8533129758819,128.93075192989772
1457.353836784028,119.71840568267905
1510.740975595342,111.18005743514192
1566.0838416422243,103.26447964389112
1623.4540789405391,95.92454309099327
1682.9259560362568,89.11687476883951
1744.5764621496776,82.80154300786371
1808.4854068416992,76.94176866317991
1874.7355233311523,71.50366083942234
1943.4125755969528,66.45597546458323
2014.6054694037184,61.769894968210636
2088.40636739458,57.41882733790695
2164.910808400178,53.37822289330093
2244.217831118301,49.6254072095294
2326.4301023242638,46.13942872954554
2411.654049778015,44.46063298153072
