59,17.2281,-0.419855,-8.91669
60,17.3876,-0.418617,-9.04262
61,17.5487,-0.424199,-9.08871
62,17.7112,-0.419993,-9.14764
63,17.8753,-0.423652,-9.25434
64,18.0408,-0.426596,-9.32688
65,18.2079,-0.421265,-9.46071
66,18.3766,-0.423358,-9.59621
67,18.5468,-0.423818,-9.60435
68,18.7186,-0.42215,-9.75914
69,18.8919,-0.42867,-9.76904
70,19.0669,-0.426653,-9.87193
71,19.2435,-0.421589,-10.0146
72,19.4217,-0.426912,-10.0684
73,19.6016,-0.424529,-10.211
74,19.7832,-0.428741,-10.2485
75,19.9664,-0.429735,-10.3364
76,20.1514,-0.428855,-10.491
77,20.338,-0.429921,-10.5113
78,20.5264,-0.427091,-10.6733
79,20.7165,-0.425042,-10.6944
80,20.9084,-0.426519,-10.8903
81,21.102,-0.42915,-10.941
82,21.2975,-0.430649,-11.0311
83,21.4947,-0.433452,-11.137
84,21.6938,-0.431014,-11.2263
85,21.8948,-0.430657,-11.3635
86,22.0976,-0.435363,-11.4389
87,22.3022,-0.434445,-11.5455
88,22.5088,-0.432532,-11.6826
89,22.7173,-0.428253,-11.7956
90,22.9277,-0.437672,-11.8473
91,23.1401,-0.431954,-12.045
92,23.3544,-0.437815,-12.0375
93,23.5707,-0.436405,-12.1296
94,23.789,-0.436039,-12.3487
95,24.0093,-0.436328,-12.4355
96,24.2317,-0.439413,-12.5074
97,24.4562,-0.435927,-12.6903
98,24.6827,-0.440766,-12.7448
99,24.9113,-0.440748,-12.8701
100,25.142,-0.428708,-12.994
101,25.3749,-0.440301,-13.1028
102,25.6099,-0.440996,-13.2523
103,25.8471,-0.442319,-13.3921
104,26.0865,-0.442097,-13.5458
105,26.3282,-0.433335,-13.636
106,26.572,-0.447,-13.6878
107,26.8181,-0.45025,-13.8227
108,27.0665,-0.447375,-14.012
109,27.3172,-0.448613,-14.1184
110,27.5702,-0.453286,-14.216
111,27.8256,-0.449133,-14.4427
112,28.0833,-0.44895,-14.5481
113,28.3434,-0.447678,-14.694
114,28.606,-0.451847,-14.7694
115,28.8709,-0.453497,-14.9705
116,29.1383,-0.4551,-15.0108
117,29.4082,-0.454258,-15.2006
118,29.6806,-0.455904,-15.3658
119,29.9555,-0.461523,-15.4096
120,30.2329,-0.461881,-15.4994
121,30.513,-0.467978,-15.8976
122,30.7956,-0.455484,-15.9861
123,31.0808,-0.45458,-15.9911
124,31.3687,-0.458402,-16.2675
125,31.6592,-0.452181,-16.3281
126,31.9525,-0.460125,-16.5158
127,32.2484,-0.460992,-16.7152
128,32.5471,-0.457837,-16.9499
129,32.8486,-0.463915,-17.0031
130,33.1528,-0.464614,-17.2087
131,33.4599,-0.463675,-17.2271
132,33.7698,-0.468902,-17.4839
133,34.0826,-0.462348,-17.6707
134,34.3983,-0.464859,-17.6725
135,34.7169,-0.46766,-17.9362
136,35.0384,-0.480178,-18.133
137,35.363,-0.472066,-18.2575
138,35.6905,-0.46812,-18.3435
139,36.0211,-0.474584,-18.6825
140,36.3547,-0.474934,-18.7637
141,36.6914,-0.478282,-18.9436
142,37.0313,-0.477735,-19.1513
143,37.3743,-0.477786,-19.3504
144,37.7204,-0.481055,-19.4437
145,38.0698,-0.48227,-19.5996
146,38.4224,-0.472451,-19.9522
147,38.7783,-0.489933,-20.1093
148,39.1375,-0.487574,-20.2232
149,39.5,-0.492638,-20.418
150,39.8658,-0.503195,-20.6002
151,40.2351,-0.489869,-20.7714
152,40.6077,-0.479899,-21.1021
153,40.9838,-0.494391,-21.1658
154,41.3634,-0.50629,-21.5334
155,41.7466,-0.49518,-21.5398
156,42.1332,-0.490857,-21.8472
157,42.5235,-0.503301,-21.8461
158,42.9173,-0.501954,-22.1645
159,43.3148,-0.507925,-22.4325
160,43.716,-0.506948,-22.4261
161,44.1209,-0.509949,-22.6864
162,44.5296,-0.510278,-22.972
163,44.942,-0.509419,-23.2227
164,45.3583,-0.511583,-23.4402
165,45.7784,-0.513489,-23.5829
166,46.2024,-0.510133,-23.7685
167,46.6303,-0.514269,-24.0966
168,47.0622,-0.518873,-24.296
169,47.4981,-0.521257,-24.5341
170,47.9381,-0.521724,-24.767
171,48.3821,-0.529947,-24.9249
172,48.8302,-0.527476,-25.2824
173,49.2825,-0.519696,-25.5295
174,49.739,-0.539728,-25.6882
175,50.1997,-0.528305,-26.001
176,50.6646,-0.548233,-26.2541
177,51.1339,-0.5417,-26.4936
178,51.6075,-0.536769,-26.3046
179,52.0855,-0.542437,-26.8556
180,52.5679,-0.517376,-26.9223
181,53.0548,-0.546191,-27.3857
182,53.5462,-0.546501,-27.7929
183,54.0422,-0.55199,-27.8419
184,54.5427,-0.554829,-28.239
185,55.0479,-0.557772,-28.2334
186,55.5578,-0.559552,-28.6489
187,56.0723,-0.543813,-28.8977
188,56.5917,-0.572157,-29.0745
189,57.1159,-0.56414,-29.3747
190,57.6449,-0.574654,-29.7764
191,58.1788,-0.581045,-29.8603
192,58.7177,-0.569435,-30.4513
193,59.2615,-0.520206,-30.768
194,59.8104,-0.591488,-30.585
195,60.3644,-0.604345,-31.044
196,60.9235,-0.558226,-31.3552
197,61.4878,-0.616715,-31.7936
198,62.0573,-0.634771,-31.9388
199,62.6321,-0.608578,-32.5851
200,63.2122,-0.613608,-32.9493
201,63.7977,-0.647787,-33.445
202,64.3886,-0.553746,-33.2867
203,64.985,-0.638378,-33.4763
204,65.5869,-0.612719,-33.801
205,66.1943,-0.606965,-34.0677
206,66.8074,-0.669422,-34.5086
207,67.4262,-0.621928,-34.9699
208,68.0507,-0.619356,-35.1661
209,68.681,-0.616091,-35.4308
210,69.3172,-0.698589,-35.2597
211,69.9592,-0.657766,-36.0951
212,70.6072,-0.645594,-36.1834
213,71.2612,-0.666818,-36.6353
214,71.9212,-0.63942,-37.1082
215,72.5873,-0.631145,-37.7707
216,73.2597,-0.658963,-37.7669
217,73.9382,-0.674641,-37.7298
218,74.623,-0.663974,-38.4417
219,75.3142,-0.66838,-38.581
220,76.0118,-0.677562,-39.229
221,76.7158,-0.71317,-39.7583
222,77.4264,-0.682657,-39.64
223,78.1435,-0.678878,-40.3175
224,78.8673,-0.704496,-41.1226
225,79.5978,-0.696958,-41.4466
226,80.335,-0.695341,-41.3375
227,81.0791,-0.678252,-42.1679
228,81.8301,-0.755395,-42.6278
229,82.588,-0.721901,-42.4942
230,83.3529,-0.726981,-42.9247
231,84.125,-0.741444,-42.9275
232,84.9042,-0.653579,-44.2887
233,85.6906,-0.794605,-44.862
234,86.4842,-0.708552,-44.8656
235,87.2853,-0.738482,-44.8419
236,88.0937,-0.755186,-45.3273
237,88.9097,-0.774862,-45.7097
238,89.7332,-0.797973,-46.2175
239,90.5643,-0.730484,-46.6943
240,91.4031,-0.814791,-46.8705
241,92.2497,-0.791399,-47.6373
242,93.1041,-0.778048,-48.223
243,93.9665,-0.843924,-48.4862
244,94.8368,-0.845545,-48.7792
245,95.7152,-0.799534,-49.2363
246,96.6017,-0.834523,-49.69
247,97.4965,-0.796223,-50.3915
248,98.3995,-0.844127,-50.3479
249,99.3109,-0.77048,-51.2309
250,100.231,-0.743623,-50.4678
251,101.159,-0.831757,-51.3001
252,102.096,-0.868587,-52.6552
253,103.042,-0.878544,-52.9184
254,103.996,-0.893071,-53.7654
255,104.959,-0.925908,-52.7435
256,105.931,-0.914035,-54.6147
257,106.913,-0.912569,-54.9274
258,107.903,-0.927026,-54.8235
259,108.902,-0.968818,-54.9781
260,109.911,-0.943561,-56.4319
261,110.929,-0.99815,-57.2082
262,111.956,-0.91547,-56.8183
263,112.993,-0.966315,-58.1004
264,114.04,-1.01115,-59.6793
265,115.096,-0.995424,-59.3559
266,116.162,-0.939484,-60.0998
267,117.238,-1.12163,-58.9282
268,118.324,-1.01537,-60.7855
269,119.42,-1.10641,-61.0993
270,120.526,-1.06052,-61.9504
271,121.642,-1.26591,-63.3837
272,122.769,-1.10103,-63.0811
273,123.906,-1.17627,-65.4019
274,125.054,-1.08494,-64.5042
275,126.212,-1.29703,-65.9004
276,127.381,-1.10677,-65.4871
277,128.561,-0.986968,-64.8357
278,129.752,-1.10706,-67.186
279,130.954,-1.20935,-68.1618
280,132.166,-1.00746,-67.8453
281,133.391,-1.15268,-68.7162
282,134.626,-1.20926,-70.5058
283,135.873,-1.2023,-70.0194
284,137.131,-1.19073,-70.2571
285,138.402,-1.17957,-72.0998
286,139.684,-1.24471,-72.0194
287,140.977,-1.16684,-72.1196
288,142.283,-1.13563,-70.9533
289,143.601,-1.30349,-72.7769
290,144.931,-1.29862,-74.4973
291,146.273,-1.16075,-75.7955
292,147.628,-1.35344,-78.3885
293,148.996,-1.34697,-77.1631
294,150.376,-1.36922,-77.2613
295,151.768,-1.32905,-76.7413
296,153.174,-1.65225,-79.774
297,154.593,-1.32498,-78.0228
298,156.025,-1.3551,-81.3136
299,157.47,-1.45838,-80.9731
300,158.928,-1.52211,-80.6831
301,160.4,-1.48591,-83.8527
302,161.886,-1.22828,-84.0376
303,163.385,-1.40838,-83.1577
304,164.899,-1.56588,-83.6556
305,166.426,-1.58174,-85.9008
306,167.967,-1.54804,-86.7717
307,169.523,-1.62775,-87.1936
308,171.093,-1.69916,-87.1266
309,172.678,-1.64097,-88.7457
310,174.277,-1.53511,-87.7945
311,175.892,-1.70913,-91.9657
312,177.521,-2.03748,-91.2092
313,179.165,-1.70043,-93.1827
314,180.824,-1.86787,-95.3376
315,182.499,-1.92862,-90.5034
316,184.19,-1.96997,-95.7098
317,185.896,-1.67866,-92.2086
318,187.617,-1.89784,-94.5896
319,189.355,-2.06086,-99.4739
320,191.109,-1.81303,-99.1736
321,192.879,-1.8486,-98.4055
322,194.666,-1.95757,-100.098
323,196.469,-1.96836,-102.158
324,198.288,-1.98195,-101.211
325,200.125,-2.01825,-103.104
326,201.979,-2.10334,-103.654
327,203.849,-2.18481,-104.925
328,205.737,-2.22937,-104.007
329,207.643,-2.25888,-108.633
330,209.566,-2.01418,-112.11
331,211.507,-2.00529,-104.055
332,213.466,-2.48546,-111.792
333,215.443,-2.5182,-112.013
334,217.439,-2.35987,-111.755
335,219.453,-2.49259,-111.968
336,221.486,-2.68886,-113.656
337,223.537,-2.45213,-120.07
338,225.607,-2.71682,-116.81
339,227.697,-2.69208,-118.512
340,229.806,-2.62192,-117.704
341,231.935,-2.94211,-121.877
342,234.083,-2.58759,-117.737
343,236.251,-2.9744,-116.986
344,238.439,-2.93323,-123.152
345,240.648,-2.91589,-122.356
346,242.876,-3.15489,-128.953
347,245.126,-2.88583,-125.468
348,247.396,-2.98343,-127.028
349,249.688,-2.99886,-129.574
350,252,-2.92333,-125.027
351,254.335,-3.1569,-130.035
352,256.69,-2.49077,-136.426
353,259.068,-3.31413,-133.818
354,261.467,-3.7504,-133.554
355,263.889,-3.35476,-136.415
356,266.333,-3.30959,-137.744
357,268.8,-3.53995,-135.495
358,271.29,-3.52545,-141.901
359,273.803,-3.67924,-141.005
360,276.339,-2.90736,-137.815
361,278.898,-4.14287,-140.508
362,281.481,-3.90787,-144.688
363,284.088,-3.38017,-149.123
364,286.72,-4.17224,-151.435
365,289.375,-3.7667,-148.79
366,292.056,-3.2833,-143.076
367,294.761,-4.30356,-146.094
368,297.491,-4.22734,-156.762
369,300.246,-4.01537,-155.386
370,303.027,-4.35097,-155.161
371,305.834,-4.66686,-155.335
372,308.666,-5.00408,-158.968
373,311.525,-4.68353,-163.544
374,314.411,-4.76677,-163.127
375,317.323,-4.81656,-161.818
376,320.262,-5.29078,-162.373
377,323.228,-5.43575,-157.448
378,326.222,-4.56349,-161.307
379,329.244,-5.08145,-170.617
380,332.293,-4.5802,-169.835
381,335.371,-5.13296,-174.458
382,338.477,-5.54716,-171.089
383,341.612,-5.4139,-175.038
384,344.776,-5.61985,-175.822
385,347.97,-7.56211,-176.444
386,351.193,-7.31341,172.239
387,354.446,-6.95923,-172.121
388,357.729,-6.00758,-177.577
389,361.042,-6.62841,172.016
390,364.386,-7.56178,167.716
391,367.761,-5.01209,170.239
392,371.167,-6.73208,161.059
393,374.605,-7.3727,167.04
394,378.075,-5.73566,158.001
395,381.576,-8.65157,169.415
396,385.111,-6.93083,168.697
397,388.678,-5.46767,172.985
398,392.278,-5.46498,155.795
399,395.911,-7.50504,158.871
400,399.578,-7.36993,157.924
401,403.279,-7.79986,157.898
402,407.014,-7.32705,151.09
403,410.784,-7.4353,150.572
404,414.589,-7.90393,142.711
405,418.429,-9.61707,153.849
406,422.304,-8.45846,145.333
407,426.216,-11.1729,141.854
408,430.164,-7.39717,129.341
409,434.148,-9.00717,144.395
410,438.169,-9.17157,144.844
411,442.227,-8.32476,132.67
412,446.323,-9.90252,149.587
413,450.457,-10.1877,133.896
414,454.63,-9.24987,119.521
415,458.84,-10.2887,127.324
416,463.09,-10.5478,123.192
417,467.38,-10.9463,115.863
418,471.708,-10.1696,117.41
419,476.078,-11.0722,124.232
420,480.487,-11.6453,126.571
421,484.937,-10.9401,132.645
422,489.429,-11.4871,125.65
423,493.962,-11.4274,127.808
424,498.537,-12.9824,110.329
425,503.155,-12.3721,105.927
426,507.815,-11.2123,98.48
427,512.519,-12.8765,109.017
428,517.266,-13.3391,118.262
429,522.057,-11.9475,125.862
430,526.892,-12.2784,76.3395
431,531.772,-13.5264,109.491
432,536.698,-15.762,116.593
433,541.669,-12.5214,79.983
434,546.686,-14.5896,103.525
435,551.749,-14.2487,89.5491
436,556.86,-18.2173,73.1403
437,562.017,-15.7794,99.0768
438,567.223,-16.8101,79.0986
439,572.477,-14.089,66.5457
440,577.779,-16.2005,82.7731
441,583.131,-17.2507,61.4377
442,588.532,-12.4097,116.763
443,593.983,-15.8861,99.4721
444,599.484,-18.9848,72.0801
445,605.037,-17.875,73.0058
446,610.641,-15.9437,48.9398
447,616.297,-14.958,40.9481
448,622.005,-17.2935,56.7626
449,627.766,-16.0533,116.432
450,633.58,-19.3417,78.2251
451,639.449,-17.4533,79.3846
452,645.372,-20.9602,159.299
453,651.349,-17.9535,79.5433
454,657.382,-14.2195,86.0489
455,663.471,-19.5644,52.3583
456,669.616,-19.4595,103.026
457,675.818,-19.4159,62.616
458,682.078,-19.2287,-31.6294
459,688.395,-20.7492,56.3281
460,694.771,-19.091,61.1169
461,701.206,-23.1926,57.4163
462,707.701,-18.7547,49.9654
463,714.256,-23.6411,49.3899
464,720.872,-25.0291,115.068
465,727.548,-16.5761,-9.10491
466,734.287,-18.5215,83.4107
467,741.088,-18.3974,-130.694
468,747.952,-18.7097,13.1832
469,754.88,-16.0176,67.6411
470,761.872,-24.0423,114.918
471,768.928,-26.8422,34.7891
472,776.05,-18.1766,15.0818
473,783.238,-26.8369,32.1441
474,790.493,-17.653,30.2377
475,797.814,-26.5884,64.9415
476,805.204,-18.0999,36.4629
477,812.662,-22.765,37.2595
478,820.189,-17.4488,60.2572
479,827.786,-22.7012,77.5711
480,835.453,-16.4794,39.1766
481,843.191,-21.2616,69.935
482,851.001,-30.5199,24.0281
483,858.883,-21.4004,-137.017
484,866.838,-26.1651,11.4657
485,874.867,-17.7605,-25.5481
486,882.97,-22.0721,25.2292
487,891.148,-16.4994,-44.7106
488,899.402,-19.8311,1.13274
489,907.733,-29.5091,-2.86199
490,916.14,-17.8653,88.475
491,924.626,-25.9034,177.654
492,933.19,-16.32,79.1722
493,941.833,-20.2475,109.029
494,950.557,-32.3761,-21.336
495,959.361,-17.4268,-0.117413
496,968.247,-22.5174,-27.0504
497,977.215,-16.1021,-13.6809
498,986.266,-18.7255,39.5289
499,995.401,-30.1725,166.959
500,1004.62,-36.562,17.3664
501,1013.93,-32.0164,13.0561
502,1023.32,-30.6134,53.0244
503,1032.79,-33.4309,17.3304
504,1042.36,-36.1832,26.0207
505,1052.02,-37.1041,-19.3429
506,1061.76,-33.6772,89.4883
507,1071.59,-31.4667,-31.3928
508,1081.52,-38.7933,-11.6568
509,1091.54,-35.1165,27.9725
510,1101.65,-37.3273,170.532
511,1111.85,-36.5126,-25.8274
512,1122.15,-37.9263,72.0168
513,1132.54,-32.0532,61.8082
514,1143.03,-42.2278,-6.33801
515,1153.62,-39.1424,172.172
516,1164.3,-36.6212,-5.95216
517,1175.09,-37.4732,-97.9682
518,1185.97,-34.8877,-81.2868
519,1196.96,-47.2889,-52.6207
520,1208.04,-32.864,144.238
521,1219.23,-44.888,-25.213
522,1230.52,-31.6631,59.1679
523,1241.92,-46.634,-4.64337
524,1253.42,-33.1413,-108.715
525,1265.03,-42.1186,7.03909
526,1276.75,-35.4963,88.2164
527,1288.58,-37.5494,4.06553
528,1300.51,-38.268,-55.9598
529,1312.56,-32.8631,56.3364
530,1324.71,-46.0893,-28.7155
531,1336.98,-33.5221,-118.704
532,1349.37,-35.3478,-47.5936
533,1361.87,-42.8139,-145.91
534,1374.48,-29.9444,-14.1597
535,1387.21,-37.895,27.5444
536,1400.06,-38.0807,-29.7375
537,1413.03,-31.2397,-168.044
538,1426.11,-36.693,-90.2419
